sample_name,taxon_lineage,url
MGYG000004536,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900542505,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004536/downloads/MGYG000004536.gff
MGYG000004537,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__UBA3637;g__;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004537/downloads/MGYG000004537.gff
MGYG000004538,d__Bacteria;p__Firmicutes;c__Bacilli;o__ML615J-28;f__CAG-313;g__CAG-313;s__CAG-313 sp900760745,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004538/downloads/MGYG000004538.gff
MGYG000004539,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-273;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004539/downloads/MGYG000004539.gff
MGYG000004540,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1754;s__UMGS1754 sp900554815,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004540/downloads/MGYG000004540.gff
MGYG000004541,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Ureibacillus;s__Ureibacillus endophyticus,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004541/downloads/MGYG000004541.gff
MGYG000004542,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004542/downloads/MGYG000004542.gff
MGYG000004543,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004543/downloads/MGYG000004543.gff
MGYG000004544,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__Alistipes sp900290115,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004544/downloads/MGYG000004544.gff
MGYG000004545,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-826;g__UBA4855;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004545/downloads/MGYG000004545.gff
MGYG000004546,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-460;s__CAG-460 sp900751815,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004546/downloads/MGYG000004546.gff
MGYG000004547,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004547/downloads/MGYG000004547.gff
MGYG000004548,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__AM51-8;s__AM51-8 sp900546435,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004548/downloads/MGYG000004548.gff
MGYG000004549,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004549/downloads/MGYG000004549.gff
MGYG000004550,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004550/downloads/MGYG000004550.gff
MGYG000004551,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp004558525,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004551/downloads/MGYG000004551.gff
MGYG000004552,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Frisingicoccus;s__Frisingicoccus sp900757195,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004552/downloads/MGYG000004552.gff
MGYG000004553,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004553/downloads/MGYG000004553.gff
MGYG000004554,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAAEEV01;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004554/downloads/MGYG000004554.gff
MGYG000004555,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA7067;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004555/downloads/MGYG000004555.gff
MGYG000004556,d__Bacteria;p__Firmicutes_B;c__Peptococcia;o__Peptococcales;f__Peptococcaceae;g__;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004556/downloads/MGYG000004556.gff
MGYG000004557,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__UBA5446 sp900545405,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004557/downloads/MGYG000004557.gff
MGYG000004558,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004558/downloads/MGYG000004558.gff
MGYG000004559,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__CAG-831;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004559/downloads/MGYG000004559.gff
MGYG000004560,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004560/downloads/MGYG000004560.gff
MGYG000004561,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002480935,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004561/downloads/MGYG000004561.gff
MGYG000004562,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;s__Gemella morbillorum,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004562/downloads/MGYG000004562.gff
MGYG000004563,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera sp900322125,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004563/downloads/MGYG000004563.gff
MGYG000004564,d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Synergistaceae;g__An23;s__An23 sp900544635,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004564/downloads/MGYG000004564.gff
MGYG000004565,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Peptostreptococcus;s__Peptostreptococcus stomatis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004565/downloads/MGYG000004565.gff
MGYG000004566,d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Actinomycetaceae;g__Pauljensenia;s__Pauljensenia cardiffensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004566/downloads/MGYG000004566.gff
MGYG000004567,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_E;s__Olsenella_E sp002159735,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004567/downloads/MGYG000004567.gff
MGYG000004568,d__Bacteria;p__Patescibacteria;c__Saccharimonadia;o__Saccharimonadales;f__Saccharimonadaceae;g__UBA2834;s__UBA2834 sp004561445,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004568/downloads/MGYG000004568.gff
MGYG000004569,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__RF16;s__RF16 sp900556095,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004569/downloads/MGYG000004569.gff
MGYG000004570,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D berlinense,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004570/downloads/MGYG000004570.gff
MGYG000004571,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6382;s__UBA6382 sp900557555,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004571/downloads/MGYG000004571.gff
MGYG000004572,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium_B;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004572/downloads/MGYG000004572.gff
MGYG000004573,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__F082;g__F082;s__F082 sp002633315,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004573/downloads/MGYG000004573.gff
MGYG000004574,d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__UBA71;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004574/downloads/MGYG000004574.gff
MGYG000004575,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA5446;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004575/downloads/MGYG000004575.gff
MGYG000004576,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__UMGS1688;s__UMGS1688 sp900553825,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004576/downloads/MGYG000004576.gff
MGYG000004577,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_E;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004577/downloads/MGYG000004577.gff
MGYG000004578,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-552;g__UMGS1795;s__UMGS1795 sp900553555,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004578/downloads/MGYG000004578.gff
MGYG000004581,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Coprococcus_A;s__Coprococcus_A sp900548825,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004581/downloads/MGYG000004581.gff
MGYG000004582,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004582/downloads/MGYG000004582.gff
MGYG000004583,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004583/downloads/MGYG000004583.gff
MGYG000004584,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Enorma;s__Enorma sp900751795,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004584/downloads/MGYG000004584.gff
MGYG000004585,d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__Methanobacterium sp000499765,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004585/downloads/MGYG000004585.gff
MGYG000004586,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus_C;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004586/downloads/MGYG000004586.gff
MGYG000004587,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1409;s__UBA1409 sp900553675,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004587/downloads/MGYG000004587.gff
MGYG000004588,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900317685,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004588/downloads/MGYG000004588.gff
MGYG000004589,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA2856;s__UBA2856 sp009696445,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004589/downloads/MGYG000004589.gff
MGYG000004590,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004590/downloads/MGYG000004590.gff
MGYG000004591,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Bulleidia;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004591/downloads/MGYG000004591.gff
MGYG000004592,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__UMGS1293;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004592/downloads/MGYG000004592.gff
MGYG000004593,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-194;s__CAG-194 sp000432915,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004593/downloads/MGYG000004593.gff
MGYG000004594,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__UMGS1663;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004594/downloads/MGYG000004594.gff
MGYG000004595,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004595/downloads/MGYG000004595.gff
MGYG000004596,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__CAG-617;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004596/downloads/MGYG000004596.gff
MGYG000004597,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004597/downloads/MGYG000004597.gff
MGYG000004598,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminococcus;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004598/downloads/MGYG000004598.gff
MGYG000004599,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Phocaeicola;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004599/downloads/MGYG000004599.gff
MGYG000004600,d__Bacteria;p__Firmicutes;c__Bacilli;o__Acholeplasmatales;f__Anaeroplasmataceae;g__CAG-307;s__CAG-307 sp001916215,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004600/downloads/MGYG000004600.gff
MGYG000004601,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-433;s__CAG-433 sp900546245,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004601/downloads/MGYG000004601.gff
MGYG000004602,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__Collinsella sp900551555,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004602/downloads/MGYG000004602.gff
MGYG000004603,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus oralis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004603/downloads/MGYG000004603.gff
MGYG000004604,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004604/downloads/MGYG000004604.gff
MGYG000004605,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__UBA7173;s__UBA7173 sp900555165,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004605/downloads/MGYG000004605.gff
MGYG000004606,d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004606/downloads/MGYG000004606.gff
MGYG000004607,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004607/downloads/MGYG000004607.gff
MGYG000004608,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004608/downloads/MGYG000004608.gff
MGYG000004609,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004609/downloads/MGYG000004609.gff
MGYG000004610,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Faecalicoccus;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004610/downloads/MGYG000004610.gff
MGYG000004611,d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Acidaminococcales;f__Acidaminococcaceae;g__Acidaminococcus;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004611/downloads/MGYG000004611.gff
MGYG000004612,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UMGS363;s__UMGS363 sp900768245,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004612/downloads/MGYG000004612.gff
MGYG000004613,d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__RUG841;s__RUG841 sp900772035,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004613/downloads/MGYG000004613.gff
MGYG000004614,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__CAG-1427;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004614/downloads/MGYG000004614.gff
MGYG000004615,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__UMGS1688;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004615/downloads/MGYG000004615.gff
MGYG000004616,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Acutalibacter;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004616/downloads/MGYG000004616.gff
MGYG000004617,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Olsenella_E;s__Olsenella_E provencensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004617/downloads/MGYG000004617.gff
MGYG000004618,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Anaerotruncus;s__Anaerotruncus massiliensis,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004618/downloads/MGYG000004618.gff
MGYG000004619,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004619/downloads/MGYG000004619.gff
MGYG000004620,d__Bacteria;p__Firmicutes;c__Bacilli;o__RF39;f__UBA660;g__CAG-605;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004620/downloads/MGYG000004620.gff
MGYG000004621,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004621/downloads/MGYG000004621.gff
MGYG000004622,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900316565,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004622/downloads/MGYG000004622.gff
MGYG000004623,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__Blautia_A sp900551465,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004623/downloads/MGYG000004623.gff
MGYG000004624,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-390;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004624/downloads/MGYG000004624.gff
MGYG000004625,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004625/downloads/MGYG000004625.gff
MGYG000004626,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__CAG-521;s__CAG-521 sp900553105,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004626/downloads/MGYG000004626.gff
MGYG000004627,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella nigrescens,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004627/downloads/MGYG000004627.gff
MGYG000004628,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004628/downloads/MGYG000004628.gff
MGYG000004629,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella intermedia,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004629/downloads/MGYG000004629.gff
MGYG000004630,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosacchariphilus;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004630/downloads/MGYG000004630.gff
MGYG000004631,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Mobilibacterium;s__Mobilibacterium sp900315625,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004631/downloads/MGYG000004631.gff
MGYG000004632,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002300055,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004632/downloads/MGYG000004632.gff
MGYG000004633,d__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium;s__Erysipelatoclostridium sp002160495,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004633/downloads/MGYG000004633.gff
MGYG000004634,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__UMGS1441;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004634/downloads/MGYG000004634.gff
MGYG000004635,d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__ZJ304;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004635/downloads/MGYG000004635.gff
MGYG000004636,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Muribaculaceae;g__Paramuribaculum;s__Paramuribaculum sp009775605,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004636/downloads/MGYG000004636.gff
MGYG000004637,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900542805,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004637/downloads/MGYG000004637.gff
MGYG000004638,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__F0040;s__F0040 sp000318095,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004638/downloads/MGYG000004638.gff
MGYG000004639,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__CAG-495 sp000432275,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004639/downloads/MGYG000004639.gff
MGYG000004640,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900551055,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004640/downloads/MGYG000004640.gff
MGYG000004642,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__UMGS1670;s__UMGS1670 sp900548595,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004642/downloads/MGYG000004642.gff
MGYG000004643,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp003526845,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004643/downloads/MGYG000004643.gff
MGYG000004644,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Negativibacillus;s__Negativibacillus sp900547455,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004644/downloads/MGYG000004644.gff
MGYG000004645,d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__QALW01;g__UMGS1322;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004645/downloads/MGYG000004645.gff
MGYG000004646,d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__QANG01;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004646/downloads/MGYG000004646.gff
MGYG000004647,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Sutterella;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004647/downloads/MGYG000004647.gff
MGYG000004648,d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__CAG-495;s__,https://www.ebi.ac.uk/metagenomics/api/v1/genomes/MGYG000004648/downloads/MGYG000004648.gff
